pop_titulo,id_pop,data_particao,data_inicio,data_fim,bairro,status
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 14:16:51.000000 UTC,2023-02-15 15:15:15.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 07:30:28.000000 UTC,2023-02-15 07:48:22.000000 UTC,Galeão,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 11:15:59.000000 UTC,2023-02-15 12:08:26.000000 UTC,Gávea,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 11:15:59.000000 UTC,2023-02-15 12:08:26.000000 UTC,Gávea,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 07:36:36.000000 UTC,2023-02-15 07:48:24.000000 UTC,Manguinhos,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 07:36:36.000000 UTC,2023-02-15 07:48:24.000000 UTC,Manguinhos,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 07:36:36.000000 UTC,2023-02-15 07:48:24.000000 UTC,Manguinhos,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 08:40:48.000000 UTC,2023-02-15 09:59:44.000000 UTC,Manguinhos,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 08:40:48.000000 UTC,2023-02-15 09:59:44.000000 UTC,Manguinhos,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 09:47:58.000000 UTC,2023-02-15 10:43:23.000000 UTC,Manguinhos,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 09:47:58.000000 UTC,2023-02-15 10:43:23.000000 UTC,Manguinhos,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 08:18:41.000000 UTC,2023-02-15 08:55:37.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 08:18:41.000000 UTC,2023-02-15 08:55:37.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 08:18:41.000000 UTC,2023-02-15 08:55:37.000000 UTC,Engenho novo,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 15:43:15.000000 UTC,2023-02-15 19:01:11.000000 UTC,Paciencia,Fechado
Acidente/enguiço sem vítima,1,2023-02-15,2023-02-15 18:02:03.000000 UTC,2023-02-15 19:27:44.000000 UTC,Santa teresa,Fechado
Atropelamento,22,2023-02-15,2023-02-15 17:52:08.000000 UTC,2023-02-15 19:27:05.000000 UTC,Manguinhos,Fechado
Bolsão d'água em via,5,2023-02-15,2023-02-15 20:23:30.000000 UTC,2023-02-15 21:08:29.000000 UTC,São cristóvão,Fechado
Bolsão d'água em via,5,2023-02-15,2023-02-15 21:11:15.000000 UTC,2023-02-15 21:30:27.000000 UTC,São cristóvão,Fechado
Bolsão d'água em via,5,2023-02-15,2023-02-15 21:11:15.000000 UTC,2023-02-15 21:30:27.000000 UTC,São cristóvão,Fechado
Bolsão d'água em via,5,2023-02-15,2023-02-15 20:19:15.000000 UTC,2023-02-15 20:22:46.000000 UTC,São cristóvão,Fechado
Bolsão d'água em via,5,2023-02-15,2023-02-15 20:19:15.000000 UTC,2023-02-15 20:22:46.000000 UTC,São cristóvão,Fechado
Bolsão d'água em via,5,2023-02-15,2023-02-15 20:19:58.000000 UTC,2023-02-15 21:07:08.000000 UTC,São cristóvão,Fechado
Bolsão d'água em via,5,2023-02-15,2023-02-15 20:28:03.000000 UTC,2023-02-15 21:10:15.000000 UTC,São cristóvão,Fechado
Bolsão d'água em via,5,2023-02-15,2023-02-15 20:23:30.000000 UTC,2023-02-15 21:07:11.000000 UTC,Manguinhos,Fechado
Bolsão d'água em via,5,2023-02-15,2023-02-15 20:25:45.000000 UTC,2023-02-15 21:21:06.000000 UTC,Galeão,Fechado
Bueiro,35,2023-02-15,2023-02-15 01:10:37.000000 UTC,2023-02-15 01:17:21.000000 UTC,Jacarepaguá,Fechado
Incêndio em veículo(s),4,2023-02-15,2023-02-15 11:55:44.000000 UTC,2023-02-15 14:58:21.000000 UTC,Manguinhos,Fechado
Obra em local público,25,2023-02-15,2023-02-15 05:41:15.000000 UTC,2023-02-15 05:50:06.000000 UTC,Manguinhos,Fechado
Operação policial,26,2023-02-15,2023-02-15 08:15:54.000000 UTC,2023-02-15 11:00:43.000000 UTC,Leblon,Fechado
Operação policial,26,2023-02-15,2023-02-15 08:15:54.000000 UTC,2023-02-15 11:00:43.000000 UTC,Leblon,Fechado
Operação policial,26,2023-02-15,2023-02-15 17:11:19.000000 UTC,2023-02-15 19:15:47.000000 UTC,Senador camará,Fechado
Operação policial,26,2023-02-15,2023-02-15 11:29:26.000000 UTC,2023-02-15 11:46:03.000000 UTC,Leblon,Fechado
Operação policial,26,2023-02-15,2023-02-15 11:29:26.000000 UTC,2023-02-15 11:46:03.000000 UTC,Leblon,Fechado
Operação policial,26,2023-02-15,2023-02-15 11:29:26.000000 UTC,2023-02-15 11:46:03.000000 UTC,Leblon,Fechado
Operação policial,26,2023-02-15,2023-02-15 12:44:06.000000 UTC,2023-02-15 14:55:07.000000 UTC,Centro,Fechado
Queda de árvore,11,2023-02-15,2023-02-15 20:09:01.000000 UTC,2023-02-15 21:35:17.000000 UTC,Lagoa,Fechado
Queda de árvore,11,2023-02-15,2023-02-15 20:39:36.000000 UTC,2023-02-15 21:41:15.000000 UTC,Maré,Fechado
Queda de árvore,11,2023-02-15,2023-02-15 23:09:29.000000 UTC,2023-02-15 23:10:47.000000 UTC,Centro,Fechado
Queda de árvore,11,2023-02-15,2023-02-15 23:09:29.000000 UTC,2023-02-15 23:10:47.000000 UTC,Centro,Fechado
Queda de árvore,11,2023-02-15,2023-02-15 23:12:15.000000 UTC,2023-02-15 23:21:40.000000 UTC,Botafogo,Fechado
Queda de árvore,11,2023-02-15,2023-02-15 20:06:38.000000 UTC,2023-02-15 21:50:50.000000 UTC,Cachambi,Fechado
Queda de árvore,11,2023-02-15,2023-02-15 23:00:03.000000 UTC,2023-02-15 23:01:09.000000 UTC,Humaitá,Fechado
Queda de árvore,11,2023-02-15,2023-02-15 20:30:09.000000 UTC,2023-02-15 21:51:08.000000 UTC,Copacabana,Fechado
Queda de árvore,11,2023-02-15,2023-02-15 23:14:32.000000 UTC,2023-02-15 23:21:05.000000 UTC,Copacabana,Fechado
Queda de árvore,11,2023-02-15,2023-02-15 23:15:55.000000 UTC,2023-02-15 23:21:18.000000 UTC,Copacabana,Fechado
Queda de árvore,11,2023-02-15,2023-02-15 23:51:59.000000 UTC,2023-02-16 02:44:09.000000 UTC,Vila isabel,Fechado
Queda de árvore,11,2023-02-15,2023-02-15 23:16:58.000000 UTC,2023-02-15 23:20:52.000000 UTC,Jardim botânico,Fechado
Acidente com vítima(s),2,2023-02-16,2023-02-16 18:25:23.000000 UTC,2023-02-16 18:48:37.000000 UTC,Ipanema,Fechado
Acidente/enguiço sem vítima,1,2023-02-16,2023-02-16 16:00:38.000000 UTC,2023-02-16 16:47:15.000000 UTC,Pavuna,Fechado
Acidente/enguiço sem vítima,1,2023-02-16,2023-02-16 08:59:50.000000 UTC,2023-02-16 09:00:41.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-16,2023-02-16 08:02:42.000000 UTC,2023-02-16 08:04:42.000000 UTC,Recreio dos bandeirantes,Fechado
Acidente/enguiço sem vítima,1,2023-02-16,2023-02-16 16:04:41.000000 UTC,2023-02-16 16:47:24.000000 UTC,Água santa,Fechado
Acidente/enguiço sem vítima,1,2023-02-16,2023-02-16 19:44:05.000000 UTC,2023-02-16 23:37:13.000000 UTC,Caju,Fechado
Acidente/enguiço sem vítima,1,2023-02-16,2023-02-16 13:09:16.000000 UTC,2023-02-16 15:17:07.000000 UTC,Jacarepaguá,Fechado
Acidente/enguiço sem vítima,1,2023-02-16,2023-02-16 09:25:09.000000 UTC,2023-02-16 09:36:50.000000 UTC,Jacarepaguá,Fechado
Acidente/enguiço sem vítima,1,2023-02-16,2023-02-16 09:25:09.000000 UTC,2023-02-16 09:36:50.000000 UTC,Jacarepaguá,Fechado
Acidente/enguiço sem vítima,1,2023-02-16,2023-02-16 09:33:06.000000 UTC,2023-02-16 10:02:43.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-16,2023-02-16 14:22:22.000000 UTC,2023-02-16 15:17:25.000000 UTC,Rocinha,Fechado
Atropelamento,22,2023-02-16,2023-02-16 11:27:39.000000 UTC,2023-02-16 15:16:59.000000 UTC,Lagoa,Fechado
Queda de árvore,11,2023-02-16,2023-02-16 11:18:35.000000 UTC,2023-02-16 11:19:39.000000 UTC,São cristóvão,Fechado
Acidente com vítima(s),2,2023-02-17,2023-02-17 11:09:29.000000 UTC,2023-02-17 11:33:18.000000 UTC,Vila isabel,Fechado
Acidente/enguiço sem vítima,1,2023-02-17,2023-02-17 08:26:26.000000 UTC,2023-02-17 09:15:18.000000 UTC,Vila isabel,Fechado
Acidente/enguiço sem vítima,1,2023-02-17,2023-02-17 08:26:26.000000 UTC,2023-02-17 09:15:18.000000 UTC,Vila isabel,Fechado
Atropelamento,22,2023-02-17,2023-02-17 17:23:57.000000 UTC,2023-02-17 18:15:45.000000 UTC,Flamengo,Fechado
Atropelamento,22,2023-02-17,2023-02-17 12:15:42.000000 UTC,2023-02-17 13:09:59.000000 UTC,Leblon,Fechado
Bloco de rua,27,2023-02-17,2023-02-17 18:26:07.000000 UTC,2023-02-17 23:44:38.000000 UTC,Meier,Fechado
Bloco de rua,27,2023-02-17,2023-02-17 18:30:34.000000 UTC,2023-02-17 23:45:57.000000 UTC,Grajau,Fechado
Bloco de rua,27,2023-02-17,2023-02-17 18:32:59.000000 UTC,2023-02-17 23:47:08.000000 UTC,Saúde,Fechado
Bloco de rua,27,2023-02-17,2023-02-17 18:34:24.000000 UTC,2023-02-17 23:48:11.000000 UTC,Centro,Fechado
Bloco de rua,27,2023-02-17,2023-02-17 18:40:28.000000 UTC,2023-02-17 23:49:14.000000 UTC,Centro,Fechado
Evento em local público ou particular,21,2023-02-17,2023-02-17 19:10:02.000000 UTC,2023-02-17 23:50:14.000000 UTC,Grajau,Fechado
Incêndio em veículo(s),4,2023-02-17,2023-02-17 03:29:55.000000 UTC,2023-02-17 05:07:29.000000 UTC,Cidade nova,Fechado
Incêndio em veículo(s),4,2023-02-17,2023-02-17 03:29:55.000000 UTC,2023-02-17 05:07:29.000000 UTC,Cidade nova,Fechado
Incêndio em veículo(s),4,2023-02-17,2023-02-17 03:29:55.000000 UTC,2023-02-17 05:07:29.000000 UTC,Cidade nova,Fechado
Manifestação em local público,7,2023-02-17,2023-02-17 09:36:48.000000 UTC,2023-02-17 10:53:08.000000 UTC,Botafogo,Fechado
Operação policial,26,2023-02-17,2023-02-17 15:52:36.000000 UTC,2023-02-17 15:53:49.000000 UTC,Santa teresa,Fechado
Acidente com vítima(s),2,2023-02-18,2023-02-18 16:16:21.000000 UTC,2023-02-18 16:17:09.000000 UTC,Penha circular,Fechado
Acidente com vítima(s),2,2023-02-18,2023-02-18 16:15:06.000000 UTC,2023-02-18 16:15:54.000000 UTC,Rocha miranda,Fechado
Acidente com vítima(s),2,2023-02-18,2023-02-18 16:23:44.000000 UTC,2023-02-18 16:24:50.000000 UTC,Santa cruz,Fechado
Acidente com vítima(s),2,2023-02-18,2023-02-18 10:34:30.000000 UTC,2023-02-18 11:16:11.000000 UTC,Barra da tijuca,Fechado
Acidente com vítima(s),2,2023-02-18,2023-02-18 17:28:23.000000 UTC,2023-02-18 17:29:22.000000 UTC,Jacarepaguá,Fechado
Acidente com vítima(s),2,2023-02-18,2023-02-18 15:32:46.000000 UTC,2023-02-18 15:33:41.000000 UTC,Inhoaíba,Fechado
Acidente com vítima(s),2,2023-02-18,2023-02-18 23:07:50.000000 UTC,2023-02-18 23:49:33.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-18,2023-02-18 03:52:10.000000 UTC,2023-02-18 03:58:40.000000 UTC,Centro,Fechado
Acidente/enguiço sem vítima,1,2023-02-18,2023-02-18 23:19:35.000000 UTC,2023-02-18 23:49:12.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-18,2023-02-18 08:06:03.000000 UTC,2023-02-18 10:00:40.000000 UTC,Recreio dos bandeirantes,Fechado
Acidente/enguiço sem vítima,1,2023-02-18,2023-02-18 08:06:03.000000 UTC,2023-02-18 10:00:40.000000 UTC,Recreio dos bandeirantes,Fechado
Acidente/enguiço sem vítima,1,2023-02-18,2023-02-18 15:54:49.000000 UTC,2023-02-18 16:18:46.000000 UTC,Santa teresa,Fechado
Manifestação em local público,7,2023-02-18,2023-02-18 20:11:40.000000 UTC,2023-02-18 20:54:44.000000 UTC,Engenho novo,Fechado
Acidente com vítima(s),2,2023-02-19,2023-02-19 13:33:14.000000 UTC,2023-02-19 13:34:17.000000 UTC,Catete,Fechado
Acidente com vítima(s),2,2023-02-19,2023-02-19 11:03:27.000000 UTC,2023-02-19 11:04:32.000000 UTC,Méier,Fechado
Acidente com vítima(s),2,2023-02-19,2023-02-19 11:03:27.000000 UTC,2023-02-19 11:04:32.000000 UTC,Méier,Fechado
Acidente com vítima(s),2,2023-02-19,2023-02-19 20:48:33.000000 UTC,2023-02-19 20:56:13.000000 UTC,Madureira,Fechado
Acidente com vítima(s),2,2023-02-19,2023-02-19 09:35:29.000000 UTC,2023-02-19 09:37:25.000000 UTC,Jardim botânico,Fechado
Acidente com vítima(s),2,2023-02-19,2023-02-19 07:58:11.000000 UTC,2023-02-19 08:42:45.000000 UTC,São cristóvão,Fechado
Acidente com vítima(s),2,2023-02-19,2023-02-19 14:19:52.000000 UTC,2023-02-19 14:48:58.000000 UTC,Lagoa,Fechado
Acidente com vítima(s),2,2023-02-19,2023-02-19 14:19:52.000000 UTC,2023-02-19 14:48:58.000000 UTC,Lagoa,Fechado
Acidente com vítima(s),2,2023-02-19,2023-02-19 14:19:52.000000 UTC,2023-02-19 14:48:58.000000 UTC,Lagoa,Fechado
Acidente/enguiço sem vítima,1,2023-02-19,2023-02-19 03:52:27.000000 UTC,2023-02-19 04:21:55.000000 UTC,Cidade nova,Fechado
Acidente/enguiço sem vítima,1,2023-02-19,2023-02-19 03:52:27.000000 UTC,2023-02-19 04:21:55.000000 UTC,Cidade nova,Fechado
Acidente/enguiço sem vítima,1,2023-02-19,2023-02-19 11:37:55.000000 UTC,2023-02-19 11:50:48.000000 UTC,Santa teresa,Fechado
Acidente/enguiço sem vítima,1,2023-02-19,2023-02-19 10:46:39.000000 UTC,2023-02-19 11:14:26.000000 UTC,Santa teresa,Fechado
Acidente/enguiço sem vítima,1,2023-02-19,2023-02-19 11:01:13.000000 UTC,2023-02-19 11:14:29.000000 UTC,Santa teresa,Fechado
Acidente/enguiço sem vítima,1,2023-02-19,2023-02-19 17:39:10.000000 UTC,2023-02-19 18:32:43.000000 UTC,Gávea,Fechado
Acidente/enguiço sem vítima,1,2023-02-19,2023-02-19 17:39:10.000000 UTC,2023-02-19 18:32:43.000000 UTC,Gávea,Fechado
Evento em local público ou particular,21,2023-02-19,2023-02-19 00:49:15.000000 UTC,2023-02-19 03:23:24.000000 UTC,Freguesia de jacarepaguá,Fechado
Incêndio no entorno de vias públicas,14,2023-02-19,2023-02-19 00:08:29.000000 UTC,2023-02-19 00:21:50.000000 UTC,Centro,Fechado
Operação policial,26,2023-02-19,2023-02-19 22:10:33.000000 UTC,2023-02-20 04:19:08.000000 UTC,Copacabana,Fechado
Acidente com vítima(s),2,2023-02-20,2023-02-20 12:10:06.000000 UTC,2023-02-20 13:40:34.000000 UTC,Jacarepaguá,Fechado
Acidente/enguiço sem vítima,1,2023-02-20,2023-02-20 15:19:36.000000 UTC,2023-02-20 16:01:58.000000 UTC,Praca da bandeira,Fechado
Acidente/enguiço sem vítima,1,2023-02-20,2023-02-20 12:13:44.000000 UTC,2023-02-20 13:39:05.000000 UTC,Rio comprido,Fechado
Acidente/enguiço sem vítima,1,2023-02-20,2023-02-20 09:55:11.000000 UTC,2023-02-20 11:06:57.000000 UTC,Caju,Fechado
Afundamento de pista / buraco na via,23,2023-02-20,2023-02-20 18:45:47.000000 UTC,2023-02-20 18:47:10.000000 UTC,Copacabana,Fechado
Bloco de rua,27,2023-02-20,2023-02-20 06:50:24.000000 UTC,2023-02-20 06:58:55.000000 UTC,Leblon,Fechado
Incêndio em imóvel,8,2023-02-20,2023-02-20 04:52:44.000000 UTC,2023-02-20 06:59:59.000000 UTC,Praca da bandeira,Fechado
Incêndio em veículo(s),4,2023-02-20,2023-02-20 10:57:53.000000 UTC,2023-02-20 11:18:30.000000 UTC,Galeão,Fechado
Sinais de trânsito com mau funcionamento,9,2023-02-20,2023-02-20 06:56:57.000000 UTC,2023-02-20 06:58:56.000000 UTC,Barra da tijuca,Fechado
Acidente com vítima(s),2,2023-02-21,2023-02-21 03:16:45.000000 UTC,2023-02-21 04:59:37.000000 UTC,Catete,Fechado
Acidente com vítima(s),2,2023-02-21,2023-02-21 08:17:49.000000 UTC,2023-02-21 10:12:44.000000 UTC,Ipanema,Fechado
Acidente com vítima(s),2,2023-02-21,2023-02-21 08:47:18.000000 UTC,2023-02-21 10:11:48.000000 UTC,Del castilho,Fechado
Acidente/enguiço sem vítima,1,2023-02-21,2023-02-21 12:37:19.000000 UTC,2023-02-21 14:26:59.000000 UTC,Copacabana,Fechado
Acidente/enguiço sem vítima,1,2023-02-21,2023-02-21 12:37:19.000000 UTC,2023-02-21 14:26:59.000000 UTC,Copacabana,Fechado
Acidente/enguiço sem vítima,1,2023-02-21,2023-02-21 12:37:19.000000 UTC,2023-02-21 14:26:59.000000 UTC,Copacabana,Fechado
Acidente/enguiço sem vítima,1,2023-02-21,2023-02-21 20:21:01.000000 UTC,2023-02-21 21:58:54.000000 UTC,Gávea,Fechado
Acidente/enguiço sem vítima,1,2023-02-21,2023-02-21 20:21:01.000000 UTC,2023-02-21 21:58:54.000000 UTC,Gávea,Fechado
Atropelamento,22,2023-02-21,2023-02-21 10:53:17.000000 UTC,2023-02-21 11:58:20.000000 UTC,Leme,Fechado
Bloco de rua,27,2023-02-21,2023-02-21 15:49:59.000000 UTC,2023-02-21 19:43:35.000000 UTC,Santa teresa,Fechado
Bolsão d'água em via,5,2023-02-21,2023-02-21 22:51:49.000000 UTC,2023-02-22 00:26:23.000000 UTC,Padre miguel,Fechado
Bolsão d'água em via,5,2023-02-21,2023-02-21 22:41:30.000000 UTC,2023-02-22 00:28:58.000000 UTC,Galeão,Fechado
Acidente com vítima(s),2,2023-02-22,2023-02-22 14:01:23.000000 UTC,2023-02-22 14:02:18.000000 UTC,Pechincha,Fechado
Acidente com vítima(s),2,2023-02-22,2023-02-22 14:02:36.000000 UTC,2023-02-22 14:03:32.000000 UTC,Lagoa,Fechado
Acidente com vítima(s),2,2023-02-22,2023-02-22 11:27:28.000000 UTC,2023-02-22 11:28:13.000000 UTC,Cidade universitária da universidade federal do rio de janeiro,Fechado
Acidente com vítima(s),2,2023-02-22,2023-02-22 11:46:04.000000 UTC,2023-02-22 11:46:51.000000 UTC,Parada de lucas,Fechado
Acidente com vítima(s),2,2023-02-22,2023-02-22 09:46:06.000000 UTC,2023-02-22 10:24:49.000000 UTC,São cristóvão,Fechado
Acidente com vítima(s),2,2023-02-22,2023-02-22 14:23:42.000000 UTC,2023-02-22 15:11:20.000000 UTC,Rio comprido,Fechado
Acidente com vítima(s),2,2023-02-22,2023-02-22 08:48:22.000000 UTC,2023-02-22 08:50:05.000000 UTC,Guaratiba,Fechado
Acidente/enguiço sem vítima,1,2023-02-22,2023-02-22 14:30:44.000000 UTC,2023-02-22 15:11:25.000000 UTC,Guaratiba,Fechado
Acidente/enguiço sem vítima,1,2023-02-22,2023-02-22 05:42:17.000000 UTC,2023-02-22 06:12:13.000000 UTC,Lagoa,Fechado
Acidente/enguiço sem vítima,1,2023-02-22,2023-02-22 20:24:28.000000 UTC,2023-02-22 22:30:53.000000 UTC,Vila isabel,Fechado
Acidente/enguiço sem vítima,1,2023-02-22,2023-02-22 09:43:31.000000 UTC,2023-02-22 10:24:46.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-22,2023-02-22 07:31:07.000000 UTC,2023-02-22 08:12:59.000000 UTC,Campo grande,Fechado
Acidente/enguiço sem vítima,1,2023-02-22,2023-02-22 09:29:07.000000 UTC,2023-02-22 10:24:36.000000 UTC,São cristóvão,Fechado
Acidente/enguiço sem vítima,1,2023-02-22,2023-02-22 20:11:37.000000 UTC,2023-02-22 22:33:33.000000 UTC,Guaratiba,Fechado
Acidente/enguiço sem vítima,1,2023-02-22,2023-02-22 09:30:53.000000 UTC,2023-02-22 10:24:43.000000 UTC,Santa teresa,Fechado
Acidente/enguiço sem vítima,1,2023-02-22,2023-02-22 20:15:40.000000 UTC,2023-02-22 22:33:12.000000 UTC,Santo cristo,Fechado
Alagamento,31,2023-02-22,2023-02-22 02:56:35.000000 UTC,2023-02-22 04:58:27.000000 UTC,Saúde,Fechado
Alagamento,31,2023-02-22,2023-02-22 00:56:31.000000 UTC,2023-02-22 01:38:59.000000 UTC,Higienópolis,Fechado
Operação policial,26,2023-02-22,2023-02-22 22:47:51.000000 UTC,2023-02-23 04:12:48.000000 UTC,Barra da tijuca,Fechado
Operação policial,26,2023-02-22,2023-02-22 20:06:47.000000 UTC,2023-02-22 22:32:30.000000 UTC,Guaratiba,Fechado
Queda de poste,12,2023-02-22,2023-02-22 16:04:28.000000 UTC,2023-02-22 16:15:56.000000 UTC,Costa barros,Fechado
Queda de árvore sobre fiação,40,2023-02-22,2023-02-22 17:04:20.000000 UTC,2023-02-22 18:28:25.000000 UTC,Campo grande,Fechado
Acidente com vítima(s),2,2023-02-23,2023-02-23 14:44:48.000000 UTC,2023-02-23 14:45:50.000000 UTC,Penha,Fechado
Acidente com vítima(s),2,2023-02-23,2023-02-23 12:03:18.000000 UTC,2023-02-23 12:04:31.000000 UTC,Tanque,Fechado
Acidente com vítima(s),2,2023-02-23,2023-02-23 08:52:07.000000 UTC,2023-02-23 08:53:28.000000 UTC,Copacabana,Fechado
Acidente com vítima(s),2,2023-02-23,2023-02-23 08:52:07.000000 UTC,2023-02-23 08:53:28.000000 UTC,Copacabana,Fechado
Acidente com vítima(s),2,2023-02-23,2023-02-23 11:01:36.000000 UTC,2023-02-23 11:02:46.000000 UTC,Parada de lucas,Fechado
Acidente com vítima(s),2,2023-02-23,2023-02-23 16:00:07.000000 UTC,2023-02-23 17:19:51.000000 UTC,São cristóvão,Fechado
Acidente com vítima(s),2,2023-02-23,2023-02-23 14:42:35.000000 UTC,2023-02-23 14:44:18.000000 UTC,São francisco xavier,Fechado
Acidente com vítima(s),2,2023-02-23,2023-02-23 13:25:35.000000 UTC,2023-02-23 14:02:00.000000 UTC,Galeão,Fechado
Acidente com vítima(s),2,2023-02-23,2023-02-23 13:25:35.000000 UTC,2023-02-23 14:02:00.000000 UTC,Galeão,Fechado
Acidente com vítima(s),2,2023-02-23,2023-02-23 13:25:35.000000 UTC,2023-02-23 14:02:00.000000 UTC,Galeão,Fechado
Acidente com vítima(s),2,2023-02-23,2023-02-23 06:58:35.000000 UTC,2023-02-23 07:31:43.000000 UTC,São cristóvão,Fechado
Acidente/enguiço sem vítima,1,2023-02-23,2023-02-23 15:34:22.000000 UTC,2023-02-23 17:19:43.000000 UTC,Centro,Fechado
Acidente/enguiço sem vítima,1,2023-02-23,2023-02-23 05:44:50.000000 UTC,2023-02-23 06:02:13.000000 UTC,Santo cristo,Fechado
Acidente/enguiço sem vítima,1,2023-02-23,2023-02-23 20:43:09.000000 UTC,2023-02-24 03:04:06.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-23,2023-02-23 08:34:00.000000 UTC,2023-02-23 08:40:05.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-23,2023-02-23 15:52:08.000000 UTC,2023-02-23 17:19:48.000000 UTC,São cristóvão,Fechado
Acidente/enguiço sem vítima,1,2023-02-23,2023-02-23 07:38:04.000000 UTC,2023-02-23 08:07:35.000000 UTC,São cristóvão,Fechado
Acidente/enguiço sem vítima,1,2023-02-23,2023-02-23 18:35:20.000000 UTC,2023-02-23 19:11:56.000000 UTC,São cristóvão,Fechado
Acidente/enguiço sem vítima,1,2023-02-23,2023-02-23 17:35:41.000000 UTC,2023-02-23 17:47:38.000000 UTC,São cristóvão,Fechado
Acidente/enguiço sem vítima,1,2023-02-23,2023-02-23 09:21:22.000000 UTC,2023-02-23 10:02:03.000000 UTC,Rio comprido,Fechado
Acidente/enguiço sem vítima,1,2023-02-23,2023-02-23 09:21:22.000000 UTC,2023-02-23 10:02:03.000000 UTC,Rio comprido,Fechado
Acidente/enguiço sem vítima,1,2023-02-23,2023-02-23 14:28:18.000000 UTC,2023-02-23 14:31:44.000000 UTC,Barra da tijuca,Fechado
Acidente/enguiço sem vítima,1,2023-02-23,2023-02-23 07:39:44.000000 UTC,2023-02-23 08:07:37.000000 UTC,Galeão,Fechado
Incêndio no entorno de vias públicas,14,2023-02-23,2023-02-23 22:49:37.000000 UTC,2023-02-24 03:03:47.000000 UTC,Centro,Fechado
Acidente com vítima(s),2,2023-02-24,2023-02-24 17:05:24.000000 UTC,2023-02-24 17:36:08.000000 UTC,Copacabana,Fechado
Acidente com vítima(s),2,2023-02-24,2023-02-24 17:10:59.000000 UTC,2023-02-24 17:36:29.000000 UTC,Bonsucesso,Fechado
Acidente com vítima(s),2,2023-02-24,2023-02-24 05:29:37.000000 UTC,2023-02-24 07:02:11.000000 UTC,Ramos,Fechado
Acidente/enguiço sem vítima,1,2023-02-24,2023-02-24 20:44:20.000000 UTC,2023-02-24 20:46:27.000000 UTC,Tanque,Fechado
Acidente/enguiço sem vítima,1,2023-02-24,2023-02-24 00:17:33.000000 UTC,2023-02-24 03:04:58.000000 UTC,Taquara,Fechado
Acidente/enguiço sem vítima,1,2023-02-24,2023-02-24 18:52:59.000000 UTC,2023-02-24 20:27:25.000000 UTC,Copacabana,Fechado
Acidente/enguiço sem vítima,1,2023-02-24,2023-02-24 17:53:51.000000 UTC,2023-02-24 18:25:17.000000 UTC,Cidade nova,Fechado
Acidente/enguiço sem vítima,1,2023-02-24,2023-02-24 16:38:54.000000 UTC,2023-02-24 17:41:35.000000 UTC,Santa teresa,Fechado
